year_value,site_id,depth_to_gw_ft,depth_to_gw_m,latitude,longitude,data_source,region,pct_cultivated
2007,hualapai_valley,360.0000115,109.728,35.47122,-113.976,Jasechko,Southwest US,
2014,hualapai_valley,440.0000141,134.112,35.47122,-113.976,Jasechko,Southwest US,0.0
2018,hualapai_valley,456.2798702,139.0741,35.47122,-113.976,Jasechko,Southwest US,0.0
2019,hualapai_valley,454.740172,138.6048,35.47122,-113.976,Jasechko,Southwest US,0.0
2020,hualapai_valley,454.0498833,138.3944,35.47122,-113.976,Jasechko,Southwest US,0.0
2006,southern_willcox,140.7000045,42.88536,31.36597,-109.663,Jasechko,Southwest US,
2011,southern_willcox,132.7000042,40.44696,31.36597,-109.663,Jasechko,Southwest US,0.0
2012,southern_willcox,132.0000042,40.2336,31.36597,-109.663,Jasechko,Southwest US,0.0
2013,southern_willcox,131.5000042,40.0812,31.36597,-109.663,Jasechko,Southwest US,0.0
2015,southern_willcox,132.5000042,40.386,31.36597,-109.663,Jasechko,Southwest US,0.0
2016,southern_willcox,134.7000043,41.05656,31.36597,-109.663,Jasechko,Southwest US,0.0
2018,southern_willcox,147.0000047,44.8056,31.36597,-109.663,Jasechko,Southwest US,14.325068870523417
2019,southern_willcox,153.0000049,46.6344,31.36597,-109.663,Jasechko,Southwest US,3.8567493112947657
2020,southern_willcox,154.700005,47.15256,31.36597,-109.663,Jasechko,Southwest US,3.3057851239669422
