year_value,site_id,depth_to_gw_ft,depth_to_gw_m,latitude,longitude,data_source,region,bbox_side,open_et_version,scaled_annual_et_avg,mean_et,mean_precip,et_precip_ratio,precip_variation
2013,KSGS.374747100552101,239.5,72.9996,37.79492,-100.9225,USGS,Southern Kansas,2,2.0,875.904,867.5765714285715,526.28046,1.6485061541663713,1.8209405326564436
2014,KSGS.374747100552101,245.5,74.8284,37.79492,-100.9225,USGS,Southern Kansas,2,2.0,910.899,867.5765714285715,526.28046,1.6485061541663713,1.8209405326564436
2015,KSGS.374747100552101,252.3,76.90104,37.79492,-100.9225,USGS,Southern Kansas,2,2.0,865.021,867.5765714285715,526.28046,1.6485061541663713,1.8209405326564436
2016,KSGS.374747100552101,255.38,77.839824,37.79492,-100.9225,USGS,Southern Kansas,2,2.0,870.042,867.5765714285715,526.28046,1.6485061541663713,1.8209405326564436
2017,KSGS.374747100552101,258.52,78.796896,37.79492,-100.9225,USGS,Southern Kansas,2,2.0,880.888,867.5765714285715,526.28046,1.6485061541663713,1.8209405326564436
2018,KSGS.374747100552101,260.31,79.342488,37.79492,-100.9225,USGS,Southern Kansas,2,2.0,873.96,867.5765714285715,526.28046,1.6485061541663713,1.8209405326564436
2019,KSGS.374747100552101,264.1,80.49768,37.79492,-100.9225,USGS,Southern Kansas,2,2.0,904.478,867.5765714285715,526.28046,1.6485061541663713,1.8209405326564436
2020,KSGS.374747100552101,304.51,92.814648,37.79492,-100.9225,USGS,Southern Kansas,2,2.1,955.68,867.5765714285715,526.28046,1.6485061541663713,1.8209405326564436
2000,KSGS.375145100485701,126.71,38.621208,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,922.848,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2001,KSGS.375145100485701,129.05,39.33444,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,837.491,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2002,KSGS.375145100485701,131.62,40.117776,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,874.455,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2003,KSGS.375145100485701,135.64,41.343072,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,869.345,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2004,KSGS.375145100485701,139.16,42.415968,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,877.555,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2005,KSGS.375145100485701,140.8,42.91584,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,888.469,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2006,KSGS.375145100485701,144.18,43.946064,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,735.002,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2007,KSGS.375145100485701,146.5,44.6532,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,804.818,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2008,KSGS.375145100485701,149.65,45.61332,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,870.463,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2009,KSGS.375145100485701,154.0,46.9392,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,835.682,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2010,KSGS.375145100485701,160.0,48.768,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,842.002,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2011,KSGS.375145100485701,167.85,51.16068,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,837.764,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2012,KSGS.375145100485701,172.7,52.63896,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,865.088,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2013,KSGS.375145100485701,175.0,53.34,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,862.539,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2014,KSGS.375145100485701,180.3,54.95544,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,916.801,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2015,KSGS.375145100485701,186.0,56.6928,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,967.805,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2016,KSGS.375145100485701,189.32,57.704736,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,934.93,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2017,KSGS.375145100485701,192.12,58.558176,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,841.096,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2018,KSGS.375145100485701,195.0,59.436,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,938.628,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2019,KSGS.375145100485701,197.63,60.237624,37.86209,-100.8179,USGS,Southern Kansas,2,2.0,929.966,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2020,KSGS.375145100485701,200.62,61.148976,37.86209,-100.8179,USGS,Southern Kansas,2,2.1,983.002,877.8928095238095,531.41736,1.6519836916309334,1.8649223496086822
2000,KSGS.375454101075401,123.72,37.709856,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,906.443,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2001,KSGS.375454101075401,129.2,39.38016,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,993.605,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2002,KSGS.375454101075401,133.16,40.587168,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,933.078,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2003,KSGS.375454101075401,139.622,42.5567856,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,1040.862,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2004,KSGS.375454101075401,147.6633333,45.00778399,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,889.606,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2005,KSGS.375454101075401,150.8875,45.99051,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,997.606,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2006,KSGS.375454101075401,154.33,47.039784,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,900.082,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2007,KSGS.375454101075401,158.59,48.338232,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,950.243,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2008,KSGS.375454101075401,162.9333333,49.66207999,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,879.688,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2009,KSGS.375454101075401,170.7025,52.030122,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,794.596,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2010,KSGS.375454101075401,174.1933333,53.09412799,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,819.329,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2011,KSGS.375454101075401,177.93,54.233064,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,846.29,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2012,KSGS.375454101075401,185.385,56.505348,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,852.625,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2013,KSGS.375454101075401,191.3866667,58.33465601,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,925.308,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2014,KSGS.375454101075401,197.0333333,60.05575999,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,1007.915,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2015,KSGS.375454101075401,203.5133333,62.03086399,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,937.856,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2016,KSGS.375454101075401,210.285,64.094868,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,991.448,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2017,KSGS.375454101075401,215.3366667,65.63461601,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,895.53,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2018,KSGS.375454101075401,216.5025,65.989962,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,973.163,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2019,KSGS.375454101075401,216.6733333,66.04203199,37.91572,-101.1306,USGS,Southern Kansas,2,2.0,886.986,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2020,KSGS.375454101075401,218.645,66.642996,37.91572,-101.1306,USGS,Southern Kansas,2,2.1,1013.606,925.517380952381,532.6992,1.7374108096575485,1.7391502588313668
2000,TWDB.0753701,247.89,75.556872,35.16,-102.4886,USGS,Western Texas,2,2.0,552.477,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2001,TWDB.0753701,248.03,75.599544,35.16,-102.4886,USGS,Western Texas,2,2.0,698.383,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2002,TWDB.0753701,247.24,75.358752,35.16,-102.4886,USGS,Western Texas,2,2.0,426.784,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2003,TWDB.0753701,247.94,75.572112,35.16,-102.4886,USGS,Western Texas,2,2.0,578.448,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2004,TWDB.0753701,247.58,75.462384,35.16,-102.4886,USGS,Western Texas,2,2.0,618.06,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2005,TWDB.0753701,247.85,75.54468,35.16,-102.4886,USGS,Western Texas,2,2.0,776.29,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2006,TWDB.0753701,248.41,75.715368,35.16,-102.4886,USGS,Western Texas,2,2.0,568.123,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2007,TWDB.0753701,248.77,75.825096,35.16,-102.4886,USGS,Western Texas,2,2.0,734.743,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2008,TWDB.0753701,249.19,75.953112,35.16,-102.4886,USGS,Western Texas,2,2.0,541.026,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2009,TWDB.0753701,249.37,76.007976,35.16,-102.4886,USGS,Western Texas,2,2.0,680.796,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2010,TWDB.0753701,249.95,76.18476,35.16,-102.4886,USGS,Western Texas,2,2.0,644.424,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2011,TWDB.0753701,250.26,76.279248,35.16,-102.4886,USGS,Western Texas,2,2.0,353.896,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2012,TWDB.0753701,250.65,76.39812,35.16,-102.4886,USGS,Western Texas,2,2.0,423.872,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2013,TWDB.0753701,251.18,76.559664,35.16,-102.4886,USGS,Western Texas,2,2.0,500.892,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2014,TWDB.0753701,251.47,76.648056,35.16,-102.4886,USGS,Western Texas,2,2.0,497.59,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2015,TWDB.0753701,254.23,77.489304,35.16,-102.4886,USGS,Western Texas,2,2.0,812.241,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2016,TWDB.0753701,254.07,77.440536,35.16,-102.4886,USGS,Western Texas,2,2.0,688.383,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2017,TWDB.0753701,255.24,77.797152,35.16,-102.4886,USGS,Western Texas,2,2.0,674.783,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2018,TWDB.0753701,256.76,78.260448,35.16,-102.4886,USGS,Western Texas,2,2.0,598.363,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2019,TWDB.0753701,257.66,78.534768,35.16,-102.4886,USGS,Western Texas,2,2.0,715.163,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2020,TWDB.0753701,258.67,78.842616,35.16,-102.4886,USGS,Western Texas,2,2.1,598.058,603.942619047619,507.4433,1.1901676916878858,1.6812865939405601
2000,TWDB.1005225,274.57,83.688936,34.97,-102.4381,USGS,Western Texas,2,2.0,838.868,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2001,TWDB.1005225,275.16,83.868768,34.97,-102.4381,USGS,Western Texas,2,2.0,759.527,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2002,TWDB.1005225,275.39,83.938872,34.97,-102.4381,USGS,Western Texas,2,2.0,711.352,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2003,TWDB.1005225,276.41,84.249768,34.97,-102.4381,USGS,Western Texas,2,2.0,734.464,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2004,TWDB.1005225,280.5,85.4964,34.97,-102.4381,USGS,Western Texas,2,2.0,837.938,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2005,TWDB.1005225,278.01,84.737448,34.97,-102.4381,USGS,Western Texas,2,2.0,947.644,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2006,TWDB.1005225,278.69,84.944712,34.97,-102.4381,USGS,Western Texas,2,2.0,763.204,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2007,TWDB.1005225,279.34,85.142832,34.97,-102.4381,USGS,Western Texas,2,2.0,912.422,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2008,TWDB.1005225,280.15,85.38972,34.97,-102.4381,USGS,Western Texas,2,2.0,742.931,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2009,TWDB.1005225,284.98,86.861904,34.97,-102.4381,USGS,Western Texas,2,2.0,910.985,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2010,TWDB.1005225,285.86,87.130128,34.97,-102.4381,USGS,Western Texas,2,2.0,800.89,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2011,TWDB.1005225,288.19,87.840312,34.97,-102.4381,USGS,Western Texas,2,2.0,624.875,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2012,TWDB.1005225,288.42,87.910416,34.97,-102.4381,USGS,Western Texas,2,2.0,612.576,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2013,TWDB.1005225,293.05,89.32164,34.97,-102.4381,USGS,Western Texas,2,2.0,827.197,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2014,TWDB.1005225,294.42,89.739216,34.97,-102.4381,USGS,Western Texas,2,2.0,746.958,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2015,TWDB.1005225,295.25,89.9922,34.97,-102.4381,USGS,Western Texas,2,2.0,814.212,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2016,TWDB.1005225,293.97,89.602056,34.97,-102.4381,USGS,Western Texas,2,2.0,804.18,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2017,TWDB.1005225,296.55,90.38844,34.97,-102.4381,USGS,Western Texas,2,2.0,892.204,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2018,TWDB.1005225,295.88,90.184224,34.97,-102.4381,USGS,Western Texas,2,2.0,739.485,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2019,TWDB.1005225,298.49,90.979752,34.97,-102.4381,USGS,Western Texas,2,2.0,941.943,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2020,TWDB.1005225,298.78,91.068144,34.97,-102.4381,USGS,Western Texas,2,2.1,787.54,797.6854761904763,533.5949,1.4949270724618395,1.750524940179723
2000,TWDB.1038101,268.55,81.85404,34.46,-102.3522,USGS,Western Texas,2,2.0,990.743,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2001,TWDB.1038101,273.98,83.509104,34.46,-102.3522,USGS,Western Texas,2,2.0,915.848,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2002,TWDB.1038101,276.25,84.201,34.46,-102.3522,USGS,Western Texas,2,2.0,858.517,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2003,TWDB.1038101,282.29,86.041992,34.46,-102.3522,USGS,Western Texas,2,2.0,980.213,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2004,TWDB.1038101,286.08,87.197184,34.46,-102.3522,USGS,Western Texas,2,2.0,931.891,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2005,TWDB.1038101,287.66,87.678768,34.46,-102.3522,USGS,Western Texas,2,2.0,1034.201,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2006,TWDB.1038101,289.05,88.10244,34.46,-102.3522,USGS,Western Texas,2,2.0,859.146,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2007,TWDB.1038101,291.69,88.907112,34.46,-102.3522,USGS,Western Texas,2,2.0,940.599,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2008,TWDB.1038101,297.85,90.78468,34.46,-102.3522,USGS,Western Texas,2,2.0,861.074,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2009,TWDB.1038101,303.89,92.625672,34.46,-102.3522,USGS,Western Texas,2,2.0,982.468,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2010,TWDB.1038101,305.65,93.16212,34.46,-102.3522,USGS,Western Texas,2,2.0,930.747,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2011,TWDB.1038101,310.52,94.646496,34.46,-102.3522,USGS,Western Texas,2,2.0,840.969,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2012,TWDB.1038101,316.66,96.517968,34.46,-102.3522,USGS,Western Texas,2,2.0,954.419,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2013,TWDB.1038101,322.6,98.32848,34.46,-102.3522,USGS,Western Texas,2,2.0,961.136,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2014,TWDB.1038101,328.88,100.242624,34.46,-102.3522,USGS,Western Texas,2,2.0,933.262,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2015,TWDB.1038101,333.78,101.736144,34.46,-102.3522,USGS,Western Texas,2,2.0,960.478,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2016,TWDB.1038101,333.41,101.623368,34.46,-102.3522,USGS,Western Texas,2,2.0,990.646,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2017,TWDB.1038101,337.47,102.860856,34.46,-102.3522,USGS,Western Texas,2,2.0,1033.238,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2018,TWDB.1038101,341.71,104.153208,34.46,-102.3522,USGS,Western Texas,2,2.0,905.682,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2019,TWDB.1038101,344.42,104.979216,34.46,-102.3522,USGS,Western Texas,2,2.0,886.746,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2020,TWDB.1038101,345.12,105.192576,34.46,-102.3522,USGS,Western Texas,2,2.1,978.413,939.5445714285715,576.47266,1.6298163689851015,1.8196661198580104
2000,TWDB.1039702,239.93,73.130664,34.38,-102.2336,USGS,Western Texas,2,2.0,889.889,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2001,TWDB.1039702,246.93,75.264264,34.38,-102.2336,USGS,Western Texas,2,2.0,805.194,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2002,TWDB.1039702,249.2,75.95616,34.38,-102.2336,USGS,Western Texas,2,2.0,730.382,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2003,TWDB.1039702,255.1,77.75448,34.38,-102.2336,USGS,Western Texas,2,2.0,836.703,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2004,TWDB.1039702,263.21,80.226408,34.38,-102.2336,USGS,Western Texas,2,2.0,868.295,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2005,TWDB.1039702,261.65,79.75092,34.38,-102.2336,USGS,Western Texas,2,2.0,864.206,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2006,TWDB.1039702,265.62,80.960976,34.38,-102.2336,USGS,Western Texas,2,2.0,818.811,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2007,TWDB.1039702,269.4,82.11312,34.38,-102.2336,USGS,Western Texas,2,2.0,807.238,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2008,TWDB.1039702,273.23,83.280504,34.38,-102.2336,USGS,Western Texas,2,2.0,765.029,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2009,TWDB.1039702,280.35,85.45068,34.38,-102.2336,USGS,Western Texas,2,2.0,903.179,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2010,TWDB.1039702,284.33,86.663784,34.38,-102.2336,USGS,Western Texas,2,2.0,823.311,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2011,TWDB.1039702,286.87,87.437976,34.38,-102.2336,USGS,Western Texas,2,2.0,764.862,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2012,TWDB.1039702,295.53,90.077544,34.38,-102.2336,USGS,Western Texas,2,2.0,861.361,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2013,TWDB.1039702,302.52,92.208096,34.38,-102.2336,USGS,Western Texas,2,2.0,838.258,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2014,TWDB.1039702,306.71,93.485208,34.38,-102.2336,USGS,Western Texas,2,2.0,821.78,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2015,TWDB.1039702,311.3,94.88424,34.38,-102.2336,USGS,Western Texas,2,2.0,892.779,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2016,TWDB.1039702,315.09,96.039432,34.38,-102.2336,USGS,Western Texas,2,2.0,917.434,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2017,TWDB.1039702,321.05,97.85604,34.38,-102.2336,USGS,Western Texas,2,2.0,915.395,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2018,TWDB.1039702,323.12,98.486976,34.38,-102.2336,USGS,Western Texas,2,2.0,875.017,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2019,TWDB.1039702,328.78,100.212144,34.38,-102.2336,USGS,Western Texas,2,2.0,875.569,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2020,TWDB.1039702,337.1,102.74808,34.38,-102.2336,USGS,Western Texas,2,2.1,799.672,841.636380952381,525.93756,1.600259124478318,1.8026494865665887
2000,TWDB.1157901,220.07,67.077336,34.03,-101.9056,USGS,Western Texas,2,2.0,823.688,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2001,TWDB.1157901,224.47,68.418456,34.03,-101.9056,USGS,Western Texas,2,2.0,825.86,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2002,TWDB.1157901,226.27,68.967096,34.03,-101.9056,USGS,Western Texas,2,2.0,826.64,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2003,TWDB.1157901,235.75,71.8566,34.03,-101.9056,USGS,Western Texas,2,2.0,793.617,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2004,TWDB.1157901,237.41,72.362568,34.03,-101.9056,USGS,Western Texas,2,2.0,915.455,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2005,TWDB.1157901,233.66,71.219568,34.03,-101.9056,USGS,Western Texas,2,2.0,901.942,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2006,TWDB.1157901,237.57,72.411336,34.03,-101.9056,USGS,Western Texas,2,2.0,815.208,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2007,TWDB.1157901,238.65,72.74052,34.03,-101.9056,USGS,Western Texas,2,2.0,907.17,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2008,TWDB.1157901,238.51,72.697848,34.03,-101.9056,USGS,Western Texas,2,2.0,829.903,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2009,TWDB.1157901,243.26,74.145648,34.03,-101.9056,USGS,Western Texas,2,2.0,859.081,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2010,TWDB.1157901,244.01,74.374248,34.03,-101.9056,USGS,Western Texas,2,2.0,944.449,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2011,TWDB.1157901,246.18,75.035664,34.03,-101.9056,USGS,Western Texas,2,2.0,720.702,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2012,TWDB.1157901,251.72,76.724256,34.03,-101.9056,USGS,Western Texas,2,2.0,739.475,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2013,TWDB.1157901,256.18,78.083664,34.03,-101.9056,USGS,Western Texas,2,2.0,847.1,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2014,TWDB.1157901,257.13,78.373224,34.03,-101.9056,USGS,Western Texas,2,2.0,775.044,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2015,TWDB.1157901,258.46,78.778608,34.03,-101.9056,USGS,Western Texas,2,2.0,850.028,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2016,TWDB.1157901,259.6,79.12608,34.03,-101.9056,USGS,Western Texas,2,2.0,858.1,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2017,TWDB.1157901,260.33,79.348584,34.03,-101.9056,USGS,Western Texas,2,2.0,811.143,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2018,TWDB.1157901,259.84,79.199232,34.03,-101.9056,USGS,Western Texas,2,2.0,729.767,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2019,TWDB.1157901,261.16,79.601568,34.03,-101.9056,USGS,Western Texas,2,2.0,883.438,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2020,TWDB.1157901,261.79,79.793592,34.03,-101.9056,USGS,Western Texas,2,2.1,748.909,828.891380952381,510.17966,1.6247048850498176,1.7622502578730608
2000,TWDB.2409103,165.34,50.395632,33.8575,-102.9786,USGS,Western Texas,2,2.0,566.021,544.842,482.6761,1.128794268708354,1.6964390836373693
2001,TWDB.2409103,169.07,51.532536,33.8575,-102.9786,USGS,Western Texas,2,2.0,569.243,544.842,482.6761,1.128794268708354,1.6964390836373693
2002,TWDB.2409103,169.23,51.581304,33.8575,-102.9786,USGS,Western Texas,2,2.0,516.044,544.842,482.6761,1.128794268708354,1.6964390836373693
2003,TWDB.2409103,169.6,51.69408,33.8575,-102.9786,USGS,Western Texas,2,2.0,446.834,544.842,482.6761,1.128794268708354,1.6964390836373693
2004,TWDB.2409103,170.6,51.99888,33.8575,-102.9786,USGS,Western Texas,2,2.0,602.385,544.842,482.6761,1.128794268708354,1.6964390836373693
2005,TWDB.2409103,169.37,51.623976,33.8575,-102.9786,USGS,Western Texas,2,2.0,577.359,544.842,482.6761,1.128794268708354,1.6964390836373693
2006,TWDB.2409103,167.84,51.157632,33.8575,-102.9786,USGS,Western Texas,2,2.0,450.945,544.842,482.6761,1.128794268708354,1.6964390836373693
2007,TWDB.2409103,167.08,50.925984,33.8575,-102.9786,USGS,Western Texas,2,2.0,538.272,544.842,482.6761,1.128794268708354,1.6964390836373693
2008,TWDB.2409103,166.01,50.599848,33.8575,-102.9786,USGS,Western Texas,2,2.0,476.936,544.842,482.6761,1.128794268708354,1.6964390836373693
2009,TWDB.2409103,165.19,50.349912,33.8575,-102.9786,USGS,Western Texas,2,2.0,574.273,544.842,482.6761,1.128794268708354,1.6964390836373693
2010,TWDB.2409103,164.47,50.130456,33.8575,-102.9786,USGS,Western Texas,2,2.0,589.553,544.842,482.6761,1.128794268708354,1.6964390836373693
2011,TWDB.2409103,164.18,50.042064,33.8575,-102.9786,USGS,Western Texas,2,2.0,436.561,544.842,482.6761,1.128794268708354,1.6964390836373693
2012,TWDB.2409103,164.29,50.075592,33.8575,-102.9786,USGS,Western Texas,2,2.0,273.893,544.842,482.6761,1.128794268708354,1.6964390836373693
